"Name","Kind","File","Line"
"preview-stack","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\Tao_QR_D.vue","72"
"ops-panel live-panel","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\Tao_QR_D.vue","73"
"panel-head","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\Tao_QR_D.vue","74"
"panel-kicker","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\Tao_QR_D.vue","76"
"panel-title","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\Tao_QR_D.vue","77"
"panel-copy","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\Tao_QR_D.vue","78"
"soft-chip","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\Tao_QR_D.vue","83"
"live-layout","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\Tao_QR_D.vue","86"
"qr-stage","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\Tao_QR_D.vue","87"
"stage-head","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\Tao_QR_D.vue","88"
"metric-eyebrow inverse","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\Tao_QR_D.vue","90"
"stage-pill","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\Tao_QR_D.vue","94"
"qr-frame","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\Tao_QR_D.vue","97"
"qr-frame-glow","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\Tao_QR_D.vue","98"
"qrImage","json-key","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\Tao_QR_D.vue","99"
"stage-foot","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\Tao_QR_D.vue","102"
"stage-stat","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\Tao_QR_D.vue","103"
"ghost-copy","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\Tao_QR_D.vue","108"
"live-sidebar","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\Tao_QR_D.vue","114"
"countdown-card","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\Tao_QR_D.vue","115"
"metric-eyebrow","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\Tao_QR_D.vue","116"
"countdown-track","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\Tao_QR_D.vue","120"
"info-grid","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\Tao_QR_D.vue","125"
"info-card","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\Tao_QR_D.vue","126"
"info-card","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\Tao_QR_D.vue","132"
"info-card","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\Tao_QR_D.vue","138"
"info-card","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\Tao_QR_D.vue","144"
"payload-card","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\Tao_QR_D.vue","151"
"payload-head","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\Tao_QR_D.vue","152"
"metric-eyebrow","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\Tao_QR_D.vue","154"
"ghost-copy secondary","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\Tao_QR_D.vue","158"
"payload-box","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\Tao_QR_D.vue","163"
"empty-shell","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\Tao_QR_D.vue","168"
"empty-orb","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\Tao_QR_D.vue","169"
"empty-steps","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\Tao_QR_D.vue","175"
"page","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","2"
"topbar","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","3"
"lane-grid","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","10"
"lane-card","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","14"
"{ ready: isLaneReady(lane) }","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","15"
"lane-head","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","17"
"lane-final-status","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","23"
"lane-actions","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","28"
"btn btn-preview","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","29"
"btn btn-main","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","34"
"btn btn-sub","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","42"
"btn btn-sub","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","50"
"btn btn-off","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","57"
"btn btn-confirm","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","62"
"ip-row","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","70"
"ip-box","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","71"
"ip-box","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","81"
"summary-bar","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","92"
"summary-item","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","93"
"label","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","94"
"value strong","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","95"
"summary-item","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","98"
"label","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","99"
"value","json-key","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","100"
"value","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","100"
"summary-item","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","105"
"label","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","106"
"value strong plate","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","107"
"summary-item","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","110"
"label","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","111"
"value","json-key","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","112"
"value","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","112"
"camera-stack","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","118"
"cam-block","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","120"
"cam-head","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","121"
"mini-status","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","123"
"cam-preview","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","128"
"preview-image","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","133"
"cam-off","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","138"
"quick-result","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","141"
"result-pill","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","142"
"RUNNING","json-key","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","143"
"result-pill","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","145"
"LOCKED","json-key","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","146"
"result-pill","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","148"
"ALERT","json-key","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","149"
"evidence-row","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","153"
"evidence-box","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","154"
"evidence-image","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","158"
"evidence-empty","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","161"
"evidence-box","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","164"
"evidence-image","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","168"
"evidence-empty","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","171"
"cam-block","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","177"
"cam-head","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","178"
"mini-status","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","180"
"cam-preview","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","185"
"preview-image","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","190"
"cam-off","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","195"
"cam-off","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","196"
"quick-result","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","199"
"result-pill","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","200"
"RUNNING","json-key","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","201"
"result-pill","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","203"
"LOCKED","json-key","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","204"
"result-pill neutral","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","206"
"evidence-row","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","211"
"evidence-box","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","212"
"evidence-image","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","216"
"evidence-empty","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","219"
"evidence-box","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","222"
"evidence-image","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","226"
"evidence-empty","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","229"
"bottom-note","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","235"
"VShieldGateMinimal","vue-component-name","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","338"
"LÃ n 1","vue-component-name","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","345"
"LÃ n 2","vue-component-name","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","355"
"ok","json-key","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanh.vue","487"
"page","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","2"
"topbar","json-key","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","3"
"topbar","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","3"
"topbar-main","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","4"
"topbar-desc","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","6"
"topbar-toggle","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","12"
"gate-layout","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","20"
"cam-wall","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","21"
"cam-cell","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","23"
"cam-block cam-block--hero","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","24"
"cam-head","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","25"
"cam-head-titles","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","26"
"cam-lane-tag","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","27"
"cam-kind","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","28"
"mini-status","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","30"
"cam-preview","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","41"
"preview-image","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","46"
"cam-off","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","49"
"cam-overlay","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","50"
"bbox-box","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","53"
"overlay-tag","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","58"
"cam-preview-toolbar","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","64"
"cam-refresh-btn","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","67"
"cam-refresh-icon cam-refresh-icon--spin","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","76"
"cam-refresh-icon","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","95"
"{ 'cam-refresh-icon--rerun': lane.qr.cameraRunning }","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","96"
"quick-result","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","116"
"result-pill","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","117"
"cam-cell","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","124"
"cam-block cam-block--hero","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","125"
"cam-head","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","126"
"cam-head-titles","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","127"
"cam-lane-tag","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","128"
"cam-kind","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","129"
"mini-status","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","131"
"cam-preview","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","136"
"preview-image","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","141"
"cam-off","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","144"
"cam-overlay","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","145"
"bbox-box","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","148"
"overlay-tag","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","153"
"cam-preview-toolbar","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","159"
"cam-refresh-btn","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","162"
"cam-refresh-icon cam-refresh-icon--spin","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","175"
"cam-refresh-icon","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","194"
"{ 'cam-refresh-icon--rerun': lane.plate.cameraRunning }","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","195"
"quick-result","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","214"
"result-pill","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","215"
"ops-dock","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","225"
"ops-dock-grid","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","226"
"ops-dock-spacer","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","227"
"ops-dock-center","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","229"
"lane-action-group","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","233"
"lane-action-title","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","235"
"group","json-key","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","236"
"lane-action-btns","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","236"
"btn btn-dock btn-main","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","238"
"btn btn-dock btn-confirm","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","248"
"ops-dock-side","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","262"
"btn-open-drawer","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","263"
"ops-drawer-root","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","270"
"ops-drawer-backdrop","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","271"
"ops-drawer-panel","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","272"
"ops-drawer-head","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","273"
"ops-drawer-title","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","274"
"ops-drawer-close","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","275"
"ops-drawer-tabs","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","278"
"ops-drawer-tab","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","283"
"{ active: opsActiveLaneId === lane.id }","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","284"
"ops-drawer-body","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","293"
"drawer-settings-panel","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","294"
"drawer-settings-title","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","295"
"drawer-settings-meta","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","296"
"drawer-settings-meta-sep","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","298"
"drawer-settings-hint","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","301"
"settings-toggle-row","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","306"
"settings-toggle-text","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","307"
"settings-toggle-name","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","308"
"settings-toggle-desc","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","309"
"toggle-switch","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","313"
"toggleSwitchClass('python_qr', qrPythonServiceOn)","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","314"
"toggle-switch-knob","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","320"
"auto-start-btn","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","324"
"settings-toggle-row","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","332"
"settings-toggle-text","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","333"
"settings-toggle-name","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","334"
"settings-toggle-desc","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","335"
"toggle-switch","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","339"
"toggleSwitchClass('python_plate', platePythonServiceOn)","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","340"
"toggle-switch-knob","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","346"
"auto-start-btn","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","350"
"settings-toggle-row","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","358"
"settings-toggle-text","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","359"
"settings-toggle-name","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","360"
"settings-toggle-desc","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","361"
"toggle-switch","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","365"
"toggleSwitchClass('python_cam_gia_lap', camGiaLapServiceOn)","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","366"
"toggle-switch-knob","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","372"
"auto-start-btn","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","376"
"settings-toggle-row","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","384"
"settings-toggle-text","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","385"
"settings-toggle-name","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","386"
"settings-toggle-desc","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","387"
"toggle-switch","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","391"
"toggleSwitchClass('go2rtc', runtimeRunning('go2rtc'))","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","392"
"toggle-switch-knob","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","398"
"auto-start-btn","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","402"
"settings-toggle-row","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","410"
"settings-toggle-text","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","411"
"settings-toggle-name","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","412"
"settings-toggle-desc","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","413"
"toggle-switch","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","417"
"toggleSwitchClass('cloudflared', runtimeRunning('cloudflared'))","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","418"
"toggle-switch-knob","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","424"
"auto-start-btn","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","428"
"lane-controls lane-controls--drawer","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","438"
"{ ready: isLaneReady(activeOpsLane) }","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","439"
"lane-head","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","441"
"lane-final-status","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","447"
"ip-row","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","452"
"ip-box","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","453"
"search-box","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","455"
"dropdown","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","462"
"dropdown-item","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","467"
"ip-box","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","475"
"search-box","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","477"
"dropdown","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","484"
"dropdown-item","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","489"
"summary-bar","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","498"
"summary-item","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","499"
"label","html-class","C:\DoAnTotNghiep\V-Shield-2.0\View\src\components\ThongHanhQR.vue","500"
